TaxaID,TSN,Kingdom,Subkingdom,Infrakingdom,Superphylum,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order_,Suborder,Infraorder,Superfamily,Family,Genus,Subgenus,Species,Subspecies,CommonName,Synonyms,TaxaLink,TaxaComments
629,70797,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Gastropoda,,,,Neotaenioglossa,,,,Rissoidae,,,,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=70797,
647,914193,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Clitellata,Oligochaeta,,,,,,,,,,,,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=914193,
656,91061,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,,,,,,,,,tanaidaceans,Monokonophora; Dikonophora; Cryptocarididae,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=91061,
658,154520,Animalia,Bilateria,Protostomia,Lophozoa,Sipuncula,,,,,,,,,,,,,,,peanut worms; shore worms; sipunculan worms; sipunculans,Sipunculoidea; Sipunculida,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=154520,
676,80804,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Bivalvia,Heterodonta,,,Veneroida,,,Astartoidea,Astartidae,Astarte,,Astarte crenata,,crenulate astarte,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=80804,
677,-867958,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cyclopteroidea,Liparidae,Liparis,,Liparis bathyarcticus,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=867958,Described in WoRMS
679,-423642,Animalia,,,,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Epimeriidae,Paramphithoe,,Paramphithoe cuspidata,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=423642,Described in WoRMS
682,48506,Animalia,Radiata,,,Porifera,,Demospongiae,,,,Hadromerida,,,,Polymastiidae,Polymastia,,Polymastia sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=48506,
683,48914,Animalia,Radiata,,,Cnidaria,Medusozoa,Hydrozoa,Hydroidolina,,,Anthoathecatae,Capitata,,,Tubulariidae,Tubularia,,Tubularia sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=48914,
685,64872,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Polynoidae,Bylgides,,Bylgides sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=64872,
686,65222,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,,,,,,,,,Spintheridae,Spinther,,Spinther sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=65222,
687,66260,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Eunicida,,,,Eunicidae,,,,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=66260,
690,67227,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Flabelligeridae,Brada,,Brada villosa,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67227,
691,67412,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Sternaspidae,Sternaspis,,Sternaspis fossor,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67412,
692,67650,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Oweniidae,Myriochele,,Myriochele sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67650,
696,69895,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Gastropoda,Prosobranchia,,,Archaeogastropoda,,,,Trochidae,Margarites,,Margarites beringensis,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=69895,
697,73331,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Gastropoda,Prosobranchia,,,Neogastropoda,,,,Muricidae,Boreotrophon,,Boreotrophon clathratus,,clathrate trophon,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=73331,
698,73754,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Gastropoda,Prosobranchia,,,Neogastropoda,,,,Buccinidae,Buccinum,,Buccinum glaciale,,glacial whelk,Buccinum morchianum; Buccinum hancocki; Buccinum donavani; Buccinum ekblawi; Buccinum carinatum; Buccinum parallelum; Buccinum groenlandicum; Buccinum onismatopleura; Buccinum cnismatopleura,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=73754,
700,73926,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Gastropoda,Prosobranchia,,,Neogastropoda,,,,Buccinidae,Colus,,Colus sabinii,,,Colus sabini,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=73926,
702,79232,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Bivalvia,Protobranchia,,,Nuculoida,,,,Yoldiidae,Portlandia,,Portlandia arctica,,arctic nutclam; Arctic yoldia,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=79232,
703,79328,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Bivalvia,Pteriomorphia,,,Arcoida,,,,Arcidae,Bathyarca,,Bathyarca glacialis,,glacial bathyark,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=79328,
704,79694,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Bivalvia,Pteriomorphia,,,Ostreoida,,,,Pectinidae,Delectopecten,,Delectopecten greenlandicus,,,Arctinula greenlandica; Similipecten greenlandicus,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=79694,
708,82240,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Scaphopoda,,,,Gadilida,Gadilimorpha,,,Gadilidae,Siphonodentalium,,Siphonodentalium lobatum,,,Dentalium vitreum,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=82240,
713,90844,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Cumacea,,,,Diastylidae,Diastylis,,Diastylis goodsiri,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=90844,
714,90854,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Cumacea,,,,Diastylidae,Diastylis,,Diastylis scorpioides,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=90854,
715,92646,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Valvifera,,,Chaetiliidae,Saduria,,Saduria entomon,,,Mesidotea entomon,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=92646,
716,93003,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Asellota,,Janiroidea,Munnopsidae,Munnopsis,,Munnopsis typica,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93003,
717,93518,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Dexaminidae,Atylus,,Atylus carinatus,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93518,
718,93521,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Dexaminidae,Atylus,,Atylus smitti,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93521,
720,93709,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Eusiridae,Eusirus,,Eusirus cuspidatus,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93709,
723,93769,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Gammaracanthidae,Gammaracanthus,,Gammaracanthus loricatus,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93769,
724,93832,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Calliopiidae,Weyprechtia,,Weyprechtia heuglini,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93832,
725,93833,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Calliopiidae,Weyprechtia,,Weyprechtia pinguis,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93833,
726,94232,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Uristidae,Anonyx,,Anonyx nugax,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94232,
728,94501,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Oedicerotidae,Arrhis,,Arrhis phyllonyx,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94501,
729,94561,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Oedicerotidae,Paroediceros,,Paroediceros lynceus,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94561,
734,96756,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae,Spirontocaris,,Spirontocaris sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=96756,
735,96807,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae,Eualus,,Eualus gaimardii,,circumpolar eualid,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=96807,
736,96808,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae,Eualus,,Eualus gaimardii,Eualus gaimardii belcherii,,Eualus gaimardii belcheri,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=96808,
737,96809,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae,Eualus,,Eualus gaimardii,Eualus gaimardii gaimardii,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=96809,
739,97171,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,Sabinea,,Sabinea septemcarinata,,sevenline shrimp,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=97171,
741,155491,Animalia,Bilateria,Protostomia,Lophozoa,Bryozoa,,Gymnolaemata,,,,Ctenostomata,Carnosa,,,Alcyonidiidae,Alcyonidium,,Alcyonidium gelatinosum,Alcyonidium gelatinosum anderssoni,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=155491,
742,155880,Animalia,Bilateria,Protostomia,Lophozoa,Bryozoa,,Gymnolaemata,,,,Cheilostomata,Anasca,,,Flustridae,Flustra,,Flustra sp.,,,Carbasea,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=155880,
743,156900,Animalia,Bilateria,Deuterostomia,,Echinodermata,Asterozoa,Asteroidea,,,Valvatacea,Paxillosida,,,,Astropectinidae,Bathybiaster,,Bathybiaster vexillifer,,,Archaster robustus; Archaster vexillifer; Astropecten pallidus; Astropecten vexillifer; Bathybiaster pallidus; Ilyaster mirabilis; Phoxaster pumilus,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=156900,
745,156969,Animalia,Bilateria,Deuterostomia,,Echinodermata,Asterozoa,Asteroidea,,,Valvatacea,Notomyotida,,,,Benthopectinidae,Pontaster,,Pontaster tenuispinus,,,Archaster tenuispinus; Astropecten tenuispinus; Crenaster marionis; Pontaster nitida; Pontaster hebitus; Pontaster limbatus; Pontaster marionis; Pontaster platynota,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=156969,
746,157228,Animalia,Bilateria,Deuterostomia,,Echinodermata,Asterozoa,Asteroidea,,,Forcipulatacea,Forcipulatida,,,,Asteriidae,Leptasterias,,Leptasterias arctica,,,Leptasterias islandica; Asterias arctica; Asterias muelleri; Leptasterias beringensis; Leptasterias glomerata,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=157228,
747,157262,Animalia,Bilateria,Deuterostomia,,Echinodermata,Asterozoa,Asteroidea,,,Forcipulatacea,Forcipulatida,,,,Asteriidae,Urasterias,,Urasterias lincki,,,Asteracanthion stellionura; Asteracanthion lincki; Asterias enopla; Asterias gunneri; Asterias stellionura; Urasterias enopla,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=157262,
749,157544,Animalia,Bilateria,Deuterostomia,,Echinodermata,Asterozoa,Ophiuroidea,,,,Ophiurida,Laemophiurina,,,Ophiacanthidae,Ophiacantha,,Ophiacantha bidentata,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=157544,
750,157972,Animalia,Bilateria,Deuterostomia,,Echinodermata,Echinozoa,Echinoidea,Euechinoidea,,Echinacea,Echinoida,,,,Strongylocentrotidae,Strongylocentrotus,,Strongylocentrotus pallidus,,,Strongylocentrotus echinoides; Strongylocentrotus sachalinicus,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=157972,
751,158155,Animalia,Bilateria,Deuterostomia,,Echinodermata,Echinozoa,Holothuroidea,Dendrochirotacea,,,Dendrochirotida,,,,Psolidae,Psolus,,Psolus peroni,,,Psolus peronii,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=158155,
754,158483,Animalia,Bilateria,Deuterostomia,,Echinodermata,Echinozoa,Holothuroidea,Apodacea,,,Apodida,,,,Myriotrochidae,Myriotrochus,,Myriotrochus rinkii,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=158483,
756,158579,Animalia,Bilateria,Deuterostomia,,Echinodermata,Crinozoa,Crinoidea,Articulata,,,Comatulida,Macrophreata,,,Antedonidae,Florometra,,Florometra sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=158579,
759,165255,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodes,,Lycodes sp.,,,Aprodon; Lycodopsis,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=165255,
760,165264,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodes,,Lycodes mucosus,,saddled eelpout,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=165264,
761,165283,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodes,,Lycodes rossi,,threespot eelpout,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=165283,
763,167188,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,Icelus,,Icelus bicornis,,twohorn sculpin,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=167188,
764,167192,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,Icelus,,Icelus spatula,,spatulate sculpin,Icelinus spatula,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=167192,
765,167196,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,,,,,sculpins; bullheads; scaleless sculpins,Icelidae; Cottocomephoridae,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=167196,
766,167206,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,Artediellus,,Artediellus scaber,,hamecon; rough hookear sculpin,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=167206,
767,167376,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,Triglops,,Triglops nybelini,,mailed sculpin; bigeye sculpin,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=167376,
768,167483,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cyclopteroidea,Cyclopteridae,,,,,lumpfishes; snailfishes; lumpsuckers,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=167483,
770,167561,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cyclopteroidea,Liparidae,Liparis,,Liparis gibbus,,polka-dot snailfish; variegated snailfish; varigated snailfish,Liparis cyclostigma,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=167561,
771,167579,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cyclopteroidea,Liparidae,Liparis,,Liparis tunicatus,,Greenland seasnail; kelp snailfish,Liparis herschelinus,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=167579,
772,171554,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Stichaeidae,,,,,pricklebacks; shannies,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=171554,
773,171601,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Stichaeidae,Eumesogrammus,,Eumesogrammus praecisus,,fourline snakeblenny,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=171601,
774,171620,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Stichaeidae,Anisarchus,,Anisarchus medius,,stout eelblenny,Lumpenus medius,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=171620,
775,171672,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Trachinoidei,,,Ammodytidae,Ammodytes,,Ammodytes hexapterus,,Pacific sand lance,Ammodytes alascanus,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=171672,
777,546662,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Valvifera,,,Chaetiliidae,Saduria,,Saduria sibirica,,,Saduria siberica,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=546662,
778,550548,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cyclopteroidea,Liparidae,Liparis,,Liparis fabricii,,gelatinous seasnail,Liparis koefoedi,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=550548,
779,611650,Animalia,Radiata,,,Cnidaria,Anthozoa,Anthozoa,Hexacorallia,,,Actiniaria,Nyantheae,Thenaria,,Hormathiidae,Allantactis,,Allantactis parasitica,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=611650,
780,631020,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Stichaeidae,Lumpenus,,Lumpenus fabricii,,slender eelblenny,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631020,
781,631026,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Zoarcidae,Gymnelus,,Gymnelus hemifasciatus,,halfbarred pout,Gymnelis hemifasciatus,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631026,
782,631028,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Perciformes,Zoarcoidei,,,Zoarcidae,Gymnelus,,Gymnelus viridis,,fish doctor,Gymnelis bilabrus; Gymnelis viridis; Gymnelopsis stigma; Gymnelus bilabrus,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=631028,
784,644643,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Acanthopterygii,Scorpaeniformes,Cottoidei,,Cottoidea,Cottidae,Triglops,,Triglops pingelii,,ribbed sculpin,Triglops pingeli,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=644643,
786,65229,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Phyllodocidae,Anaitides,,Anaitides sp.,,,Phyllodoce,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=65229,
787,164705,Animalia,Bilateria,Deuterostomia,,Chordata,Vertebrata,Actinopterygii,Neopterygii,Teleostei,Paracanthopterygii,Gadiformes,,,,Gadidae,Boreogadus,,Boreogadus sp.,,Arctic cods,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=164705,
788,65205,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Amphinomida,,,,Euphrosinidae,,,,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=65205,
789,64654,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Polynoidae,Melaenis,,Melaenis loveni,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=64654,
790,65233,,,,,,,,,,,,,,,,,,Phyllodoce groenlandica,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=65233,
791,93298,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Iphimediidae,Acanthonotozoma,,Acanthonotozoma inflatum,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93298,
792,202569,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Iphimediidae,Acanthonotozoma,,Acanthonotozoma rusanovae,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=202569,
902,52488,Animalia,Radiata,,,Cnidaria,Anthozoa,Anthozoa,Hexacorallia,,,Actiniaria,Nyantheae,Athenaria,,Edwardsiidae,Edwardsia,,Edwardsia sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=52488,
903,52839,Animalia,Radiata,,,Cnidaria,Anthozoa,Anthozoa,Hexacorallia,,,Scleractinia,,,,,,,,,stony corals,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=52839,
905,64477,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Polynoidae,Gattyana,,Gattyana ciliata,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=64477,
912,66666,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Scolecida,,,,Paraonidae,Aricidea,,Aricidea sp.,,,Allia,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=66666,
913,66845,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Spionidae,Prionospio,,Prionospio steenstrupi,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=66845,
921,67391,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Scolecida,,,,Opheliidae,Ophelina,,Ophelina acuminata,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67391,
923,67438,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Scolecida,,,,Capitellidae,Mediomastus,,Mediomastus sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67438,
