"year","month","day","gear","lon","lat","common_name","catch_kg","area_swept_km2"
1990,8,21,"otter",-166.92733,68.392915,"hairy hermit crab",0,1
2012,9,13,"otter",-166.954675,71.5007,"hairy hermit crab",0,1
2012,9,3,"otter",-166.98244,70.50945,"hairy hermit crab",5.15076692928943,1
2012,9,13,"otter",-166.98318,71.0104,"hairy hermit crab",1.79681017190573,1
1990,8,17,"otter",-166.993,71.48008,"hairy hermit crab",0,1
2012,9,2,"otter",-167.01461,70.01889,"hairy hermit crab",0,1
2012,8,21,"otter",-167.044575,68.98822,"hairy hermit crab",12.3514001632082,1
1990,8,17,"otter",-167.0705,71.49975,"hairy hermit crab",0,1
2012,8,27,"otter",-167.131935,69.50156,"hairy hermit crab",79.1479079757135,1
2012,8,21,"otter",-167.14776,68.522955,"hairy hermit crab",712.288931803408,1
2012,8,18,"otter",-167.18204,67.51167,"hairy hermit crab",0.381701424557429,1
2012,8,20,"otter",-167.197785,68.004405,"hairy hermit crab",9.19357703277301,1
2012,8,18,"otter",-167.22429,66.98433,"hairy hermit crab",119.805364333238,1
2012,8,15,"otter",-167.24625,66.48863,"hairy hermit crab",84.998766146943,1
1990,8,21,"otter",-167.273915,68.476585,"hairy hermit crab",0,1
2012,8,14,"otter",-167.2772,66.00125,"hairy hermit crab",0,1
1990,8,31,"otter",-167.288665,69.640835,"hairy hermit crab",0,1
1990,8,23,"otter",-167.360335,68.867585,"hairy hermit crab",0,1
1990,8,23,"otter",-167.479335,68.878415,"hairy hermit crab",0,1
1990,9,13,"otter",-167.48242,70.48883,"hairy hermit crab",0,1
1990,9,13,"otter",-167.60317,70.53075,"hairy hermit crab",0,1
1990,8,24,"otter",-167.632915,69.101415,"hairy hermit crab",0,1
1990,8,31,"otter",-167.64517,69.6475,"hairy hermit crab",0,1
1990,8,17,"otter",-167.6735,71.54125,"hairy hermit crab",0,1
1990,8,24,"otter",-167.70975,69.12983,"hairy hermit crab",0,1
1990,8,17,"otter",-167.764585,71.572835,"hairy hermit crab",0,1
1990,8,22,"otter",-167.85275,68.86275,"hairy hermit crab",0,1
1990,8,22,"otter",-167.97008,68.84658,"hairy hermit crab",0,1
2012,9,9,"otter",-168.43919,72.501905,"hairy hermit crab",0,1
1990,8,24,"otter",-168.4685,69.18008,"hairy hermit crab",0,1
2012,9,16,"otter",-168.48389,70.001925,"hairy hermit crab",0,1
2012,8,19,"otter",-168.48623,67.508565,"hairy hermit crab",0,1
2012,8,28,"otter",-168.487335,68.499175,"hairy hermit crab",0,1
2012,8,28,"otter",-168.487385,68.988025,"hairy hermit crab",0.796051584142652,1
2012,8,18,"otter",-168.488975,66.993275,"hairy hermit crab",8.97198357940089,1
2012,8,14,"otter",-168.490415,66.02286,"hairy hermit crab",0,1
2012,8,14,"otter",-168.49731,66.50526,"hairy hermit crab",0,1
2012,9,15,"otter",-168.503465,70.49704,"hairy hermit crab",0,1
2012,8,19,"otter",-168.50725,68.00158,"hairy hermit crab",5.18027351844177,1
2012,9,14,"otter",-168.51725,72.00405,"hairy hermit crab",0,1
2012,9,14,"otter",-168.519435,71.508235,"hairy hermit crab",0,1
2012,9,15,"otter",-168.519485,71.002435,"hairy hermit crab",0,1
2012,8,27,"otter",-168.57585,69.50139,"hairy hermit crab",0,1
1990,9,11,"otter",-168.587085,70.807585,"hairy hermit crab",0,1
1990,8,22,"otter",-168.6465,68.78667,"hairy hermit crab",0,1
1990,8,22,"otter",-168.736,68.55542,"hairy hermit crab",0,1
1990,8,22,"otter",-168.74267,68.77142,"hairy hermit crab",0,1
1990,8,16,"otter",-168.789835,71.890085,"hairy hermit crab",0,1
1990,8,22,"otter",-168.806585,68.65225,"hairy hermit crab",0,1
1990,8,16,"otter",-168.820585,71.93308,"hairy hermit crab",0,1
1990,8,22,"otter",-168.83142,68.696415,"hairy hermit crab",0,1
1990,8,24,"otter",-168.83658,69.18492,"hairy hermit crab",0,1
2012,8,24,"beam",-157.400975,71.51991,"notched brittlestar",0,1
2012,8,24,"beam",-157.401215,71.51999,"notched brittlestar",960.567124501551,1
2012,9,5,"beam",-159.02971,71.50226,"notched brittlestar",7553.83252104563,1
2012,9,7,"beam",-160.23024,72.4851,"notched brittlestar",1127.60301284891,1
2012,8,23,"beam",-160.837945,70.993115,"notched brittlestar",0,1
2012,9,8,"beam",-161.904175,72.49981,"notched brittlestar",0,1
2012,9,11,"beam",-162.2467,72.026625,"notched brittlestar",10.6335844040762,1
2012,8,25,"beam",-162.2938,70.9924,"notched brittlestar",3347.80682321666,1
2012,8,16,"beam",-163.311565,66.98029,"notched brittlestar",0,1
2012,9,11,"beam",-163.64705,72.001565,"notched brittlestar",683.650863978733,1
2012,9,12,"beam",-163.81569,71.49297,"notched brittlestar",7191.40451927337,1
2012,8,25,"beam",-164.00121,70.5042,"notched brittlestar",63.8015064244572,1
2012,8,22,"beam",-164.106215,70.003255,"notched brittlestar",0,1
2012,9,12,"beam",-165.345675,71.49975,"notched brittlestar",1119.18475852902,1
2012,9,13,"beam",-165.427025,70.996755,"notched brittlestar",0.886132033673017,1
2012,8,26,"beam",-165.60376,70.002515,"notched brittlestar",0,1
2012,8,26,"beam",-165.6554,69.496115,"notched brittlestar",0,1
2012,8,21,"beam",-165.68324,68.997535,"notched brittlestar",0,1
2012,9,9,"beam",-165.817365,73.00034,"notched brittlestar",0,1
2012,8,20,"beam",-165.823275,67.998925,"notched brittlestar",0.443066016836509,1
2012,8,17,"beam",-165.87097,67.507755,"notched brittlestar",0,1
2012,8,15,"beam",-165.945765,66.993165,"notched brittlestar",0,1
2012,9,10,"beam",-166.8501,72.50724,"notched brittlestar",1459.01639344262,1
2012,9,14,"beam",-166.911445,72.00706,"notched brittlestar",0,1
2012,8,27,"beam",-167.119,69.501725,"notched brittlestar",0,1
2012,9,17,"beam",-167.18165,67.49494,"notched brittlestar",71.7766947275144,1
2012,8,20,"beam",-167.18585,68.010435,"notched brittlestar",129.375276916261,1
2012,9,17,"beam",-167.21815,67.003825,"notched brittlestar",3675.23260965884,1
2012,8,14,"beam",-167.262825,66.00764,"notched brittlestar",0,1
2012,8,27,"beam",-168.4792,69.494025,"notched brittlestar",0,1
2012,9,16,"beam",-168.481775,70.00402,"notched brittlestar",0,1
2012,9,18,"beam",-168.496375,66.496455,"notched brittlestar",0,1
2012,8,18,"beam",-168.496715,66.999845,"notched brittlestar",0,1
2012,8,28,"beam",-168.49775,68.99786,"notched brittlestar",0,1
2012,8,19,"beam",-168.498165,67.503195,"notched brittlestar",2349.579087284,1
2012,9,15,"beam",-168.498775,70.49414,"notched brittlestar",0,1
2012,8,28,"beam",-168.498985,68.501435,"notched brittlestar",0,1
2012,9,15,"beam",-168.50144,70.99504,"notched brittlestar",0,1
2012,9,18,"beam",-168.50149,66.00476,"notched brittlestar",0,1
2012,8,19,"beam",-168.50541,67.996185,"notched brittlestar",4048.73726185202,1
2012,9,18,"beam",-168.510275,66.00607,"notched brittlestar",0,1
2012,9,14,"beam",-168.511275,71.50636,"notched brittlestar",0,1
2012,9,6,"otter",-157.172125,71.99015,"notched brittlestar",1.26529538772718,1
2012,8,24,"otter",-157.39841,71.5207,"notched brittlestar",135.710047258779,1
2012,8,24,"otter",-157.57224,71.104165,"notched brittlestar",0,1
2012,9,7,"otter",-158.45405,72.48095,"notched brittlestar",24.001178540629,1
2012,9,6,"otter",-158.824175,72.01154,"notched brittlestar",0.301790219582564,1
2012,8,24,"otter",-159.019835,71.00631,"notched brittlestar",0,1
2012,9,5,"otter",-159.038755,71.5014,"notched brittlestar",54.3319474098213,1
2012,9,7,"otter",-160.223535,72.483765,"notched brittlestar",2.42282767164154,1
1990,9,7,"otter",-160.444585,70.821165,"notched brittlestar",0,1
2012,9,7,"otter",-160.48704,72.000835,"notched brittlestar",0.594798339818701,1
2012,9,5,"otter",-160.584125,71.50682,"notched brittlestar",55.3310660379012,1
1990,9,7,"otter",-160.882665,70.937085,"notched brittlestar",0,1
2012,8,23,"otter",-160.890035,70.99316,"notched brittlestar",0,1
1990,9,7,"otter",-160.937415,70.953585,"notched brittlestar",0,1
2012,8,23,"otter",-160.94149,70.49944,"notched brittlestar",0.138254645701732,1
1990,9,9,"otter",-161.37075,70.54417,"notched brittlestar",0,1
1990,9,9,"otter",-161.45758,70.53025,"notched brittlestar",0,1
1990,9,9,"otter",-161.529085,70.67783,"notched brittlestar",0,1
1990,9,9,"otter",-161.68925,70.711085,"notched brittlestar",0,1
1990,9,7,"otter",-161.92058,71.149915,"notched brittlestar",0,1
2012,9,8,"otter",-161.94597,72.501055,"notched brittlestar",4.61820746053653,1
1990,9,7,"otter",-161.95,71.164585,"notched brittlestar",0,1
2012,9,5,"otter",-162.114355,71.50535,"notched brittlestar",20.6141573213589,1
2012,8,16,"otter",-162.20983,66.49546,"notched brittlestar",13.2654524594866,1
2012,9,11,"otter",-162.250515,72.03006,"notched brittlestar",12.1909106088435,1
2012,8,25,"otter",-162.315885,70.996735,"notched brittlestar",4.33189381169745,1
2012,8,23,"otter",-162.5106,70.511175,"notched brittlestar",0,1
1990,9,6,"otter",-162.705085,70.375,"notched brittlestar",0,1
1990,9,9,"otter",-163.209165,71.069085,"notched brittlestar",0,1
1990,9,10,"otter",-163.245085,69.9655,"notched brittlestar",0,1
1990,9,6,"otter",-163.289085,70.561165,"notched brittlestar",0,1
1990,9,10,"otter",-163.30875,69.99267,"notched brittlestar",0,1
2012,8,16,"otter",-163.325535,66.989205,"notched brittlestar",0,1
1990,9,9,"otter",-163.371,71.10242,"notched brittlestar",0,1
2012,8,16,"otter",-163.391675,66.48609,"notched brittlestar",0,1
1990,9,6,"otter",-163.39875,70.5475,"notched brittlestar",0,1
1990,9,10,"otter",-163.49917,69.99417,"notched brittlestar",0,1
2012,9,8,"otter",-163.513125,72.50503,"notched brittlestar",47.1508585957278,1
1990,9,10,"otter",-163.623165,69.969665,"notched brittlestar",0,1
2012,9,11,"otter",-163.63601,72.00346,"notched brittlestar",48.1863348446394,1
2012,9,12,"otter",-163.822885,71.4941,"notched brittlestar",32.4813341326503,1
2012,9,4,"otter",-163.8753,71.004415,"notched brittlestar",36.6584039787857,1
2012,8,25,"otter",-164.00179,70.49935,"notched brittlestar",505.782130316999,1
1990,9,14,"otter",-164.00658,69.79258,"notched brittlestar",0,1
1990,8,18,"otter",-164.06183,70.799085,"notched brittlestar",0,1
2012,8,22,"otter",-164.131025,69.9959,"notched brittlestar",0,1
2012,9,8,"otter",-164.18025,73.045815,"notched brittlestar",2.40249267855757,1
2012,8,22,"otter",-164.21496,69.50244,"notched brittlestar",2.64356687999753,1
1990,8,18,"otter",-164.218915,70.80067,"notched brittlestar",0,1
2012,8,22,"otter",-164.32649,69.01333,"notched brittlestar",0,1
2012,8,17,"otter",-164.581375,67.506065,"notched brittlestar",5.7946890392944,1
1990,9,15,"otter",-164.63817,69.618085,"notched brittlestar",0,1
2012,8,17,"otter",-164.68276,66.99205,"notched brittlestar",96.1175286225211,1
1990,9,15,"otter",-164.70592,69.641915,"notched brittlestar",0,1
1990,9,10,"otter",-164.79542,70.451415,"notched brittlestar",0,1
1990,9,14,"otter",-164.86158,70.0535,"notched brittlestar",0,1
1990,9,9,"otter",-164.86175,71.54967,"notched brittlestar",0,1
1990,8,30,"otter",-164.8705,69.12225,"notched brittlestar",0,1
1990,9,14,"otter",-164.924915,70.096415,"notched brittlestar",0,1
1990,8,30,"otter",-164.97275,69.1445,"notched brittlestar",0,1
2012,9,10,"otter",-165.182215,72.487305,"notched brittlestar",90.1844536043983,1
2012,9,10,"otter",-165.28169,72.013075,"notched brittlestar",8.28495477748229,1
1990,9,8,"otter",-165.33008,71.991165,"notched brittlestar",0,1
2012,9,12,"otter",-165.36145,71.50071,"notched brittlestar",0.170650405579131,1
2012,9,13,"otter",-165.430425,70.99711,"notched brittlestar",0,1
2012,9,3,"otter",-165.49594,70.5103,"notched brittlestar",0,1
2012,8,26,"otter",-165.571,69.99905,"notched brittlestar",0,1
2012,8,21,"otter",-165.66005,69.008745,"notched brittlestar",0,1
2012,8,26,"otter",-165.70994,69.502415,"notched brittlestar",0,1
1990,9,11,"otter",-165.767,70.752585,"notched brittlestar",0,1
1990,8,17,"otter",-165.835,71.154665,"notched brittlestar",0,1
2012,9,9,"otter",-165.83945,73.001185,"notched brittlestar",0,1
2012,8,20,"otter",-165.859915,68.00221,"notched brittlestar",0,1
2012,8,17,"otter",-165.889785,67.50369,"notched brittlestar",0.0499216105909695,1
2012,8,15,"otter",-165.90435,66.99561,"notched brittlestar",0,1
1990,9,11,"otter",-165.9085,70.738335,"notched brittlestar",0,1
2012,8,15,"otter",-166.017925,66.48925,"notched brittlestar",0,1
1990,9,13,"otter",-166.0445,70.23667,"notched brittlestar",0,1
1990,9,13,"otter",-166.148085,70.232085,"notched brittlestar",0,1
1990,9,16,"otter",-166.15275,69.7105,"notched brittlestar",0,1
1990,9,16,"otter",-166.294085,69.71425,"notched brittlestar",0,1
1990,8,23,"otter",-166.42708,68.87917,"notched brittlestar",0,1
1990,8,23,"otter",-166.506,68.87075,"notched brittlestar",0,1
1990,8,30,"otter",-166.510835,69.43433,"notched brittlestar",0,1
1990,8,30,"otter",-166.5465,69.460665,"notched brittlestar",0,1
1990,8,21,"otter",-166.81933,68.397585,"notched brittlestar",0,1
2012,9,10,"otter",-166.82659,72.515245,"notched brittlestar",127.186978558551,1
1990,9,8,"otter",-166.833915,72.066415,"notched brittlestar",0,1
2012,9,14,"otter",-166.916285,72.00928,"notched brittlestar",0,1
1990,8,21,"otter",-166.92733,68.392915,"notched brittlestar",0,1
2012,9,13,"otter",-166.954675,71.5007,"notched brittlestar",0,1
2012,9,3,"otter",-166.98244,70.50945,"notched brittlestar",0,1
2012,9,13,"otter",-166.98318,71.0104,"notched brittlestar",0,1
1990,8,17,"otter",-166.993,71.48008,"notched brittlestar",0,1
2012,9,2,"otter",-167.01461,70.01889,"notched brittlestar",0,1
2012,8,21,"otter",-167.044575,68.98822,"notched brittlestar",0,1
1990,8,17,"otter",-167.0705,71.49975,"notched brittlestar",0,1
2012,8,27,"otter",-167.131935,69.50156,"notched brittlestar",0,1
2012,8,21,"otter",-167.14776,68.522955,"notched brittlestar",0,1
2012,8,18,"otter",-167.18204,67.51167,"notched brittlestar",54.4401656775033,1
2012,8,20,"otter",-167.197785,68.004405,"notched brittlestar",0,1
2012,8,18,"otter",-167.22429,66.98433,"notched brittlestar",128.232644177329,1
2012,8,15,"otter",-167.24625,66.48863,"notched brittlestar",2.33867572890071,1
1990,8,21,"otter",-167.273915,68.476585,"notched brittlestar",0,1
2012,8,14,"otter",-167.2772,66.00125,"notched brittlestar",0,1
1990,8,31,"otter",-167.288665,69.640835,"notched brittlestar",0,1
1990,8,23,"otter",-167.360335,68.867585,"notched brittlestar",0,1
1990,8,23,"otter",-167.479335,68.878415,"notched brittlestar",0,1
1990,9,13,"otter",-167.48242,70.48883,"notched brittlestar",0,1
1990,9,13,"otter",-167.60317,70.53075,"notched brittlestar",0,1
1990,8,24,"otter",-167.632915,69.101415,"notched brittlestar",0,1
1990,8,31,"otter",-167.64517,69.6475,"notched brittlestar",0,1
1990,8,17,"otter",-167.6735,71.54125,"notched brittlestar",0,1
1990,8,24,"otter",-167.70975,69.12983,"notched brittlestar",0,1
1990,8,17,"otter",-167.764585,71.572835,"notched brittlestar",0,1
1990,8,22,"otter",-167.85275,68.86275,"notched brittlestar",0,1
1990,8,22,"otter",-167.97008,68.84658,"notched brittlestar",0,1
2012,9,9,"otter",-168.43919,72.501905,"notched brittlestar",142.565168617944,1
1990,8,24,"otter",-168.4685,69.18008,"notched brittlestar",0,1
2012,9,16,"otter",-168.48389,70.001925,"notched brittlestar",0,1
2012,8,19,"otter",-168.48623,67.508565,"notched brittlestar",301.802838976547,1
2012,8,28,"otter",-168.487335,68.499175,"notched brittlestar",0,1
2012,8,28,"otter",-168.487385,68.988025,"notched brittlestar",0,1
2012,8,18,"otter",-168.488975,66.993275,"notched brittlestar",3.41122292341805,1
2012,8,14,"otter",-168.490415,66.02286,"notched brittlestar",0,1
2012,8,14,"otter",-168.49731,66.50526,"notched brittlestar",0,1
2012,9,15,"otter",-168.503465,70.49704,"notched brittlestar",0,1
2012,8,19,"otter",-168.50725,68.00158,"notched brittlestar",341.374792265799,1
2012,9,14,"otter",-168.51725,72.00405,"notched brittlestar",0,1
2012,9,14,"otter",-168.519435,71.508235,"notched brittlestar",0,1
2012,9,15,"otter",-168.519485,71.002435,"notched brittlestar",0,1
2012,8,27,"otter",-168.57585,69.50139,"notched brittlestar",0,1
1990,9,11,"otter",-168.587085,70.807585,"notched brittlestar",0,1
1990,8,22,"otter",-168.6465,68.78667,"notched brittlestar",0,1
1990,8,22,"otter",-168.736,68.55542,"notched brittlestar",0,1
1990,8,22,"otter",-168.74267,68.77142,"notched brittlestar",0,1
1990,8,16,"otter",-168.789835,71.890085,"notched brittlestar",0,1
1990,8,22,"otter",-168.806585,68.65225,"notched brittlestar",0,1
1990,8,16,"otter",-168.820585,71.93308,"notched brittlestar",0,1
1990,8,22,"otter",-168.83142,68.696415,"notched brittlestar",0,1
1990,8,24,"otter",-168.83658,69.18492,"notched brittlestar",0,1
2012,8,24,"beam",-157.400975,71.51991,"walleye pollock",0,1
2012,8,24,"beam",-157.401215,71.51999,"walleye pollock",0,1
2012,9,5,"beam",-159.02971,71.50226,"walleye pollock",0,1
2012,9,7,"beam",-160.23024,72.4851,"walleye pollock",0,1
2012,8,23,"beam",-160.837945,70.993115,"walleye pollock",0,1
2012,9,8,"beam",-161.904175,72.49981,"walleye pollock",0,1
2012,9,11,"beam",-162.2467,72.026625,"walleye pollock",0,1
2012,8,25,"beam",-162.2938,70.9924,"walleye pollock",0,1
2012,8,16,"beam",-163.311565,66.98029,"walleye pollock",0,1
2012,9,11,"beam",-163.64705,72.001565,"walleye pollock",0,1
2012,9,12,"beam",-163.81569,71.49297,"walleye pollock",0,1
2012,8,25,"beam",-164.00121,70.5042,"walleye pollock",3.54452813469207,1
2012,8,22,"beam",-164.106215,70.003255,"walleye pollock",0,1
2012,9,12,"beam",-165.345675,71.49975,"walleye pollock",0,1
2012,9,13,"beam",-165.427025,70.996755,"walleye pollock",2.65839610101905,1
2012,8,26,"beam",-165.60376,70.002515,"walleye pollock",0,1
2012,8,26,"beam",-165.6554,69.496115,"walleye pollock",0,1
2012,8,21,"beam",-165.68324,68.997535,"walleye pollock",0,1
2012,9,9,"beam",-165.817365,73.00034,"walleye pollock",0,1
2012,8,20,"beam",-165.823275,67.998925,"walleye pollock",0,1
2012,8,17,"beam",-165.87097,67.507755,"walleye pollock",0,1
2012,8,15,"beam",-165.945765,66.993165,"walleye pollock",0,1
2012,9,10,"beam",-166.8501,72.50724,"walleye pollock",0,1
2012,9,14,"beam",-166.911445,72.00706,"walleye pollock",0,1
2012,8,27,"beam",-167.119,69.501725,"walleye pollock",2.65839610101905,1
2012,9,17,"beam",-167.18165,67.49494,"walleye pollock",0,1
2012,8,20,"beam",-167.18585,68.010435,"walleye pollock",0,1
2012,9,17,"beam",-167.21815,67.003825,"walleye pollock",0,1
2012,8,14,"beam",-167.262825,66.00764,"walleye pollock",0,1
2012,8,27,"beam",-168.4792,69.494025,"walleye pollock",0,1
2012,9,16,"beam",-168.481775,70.00402,"walleye pollock",0,1
2012,9,18,"beam",-168.496375,66.496455,"walleye pollock",0,1
2012,8,18,"beam",-168.496715,66.999845,"walleye pollock",0,1
2012,8,28,"beam",-168.49775,68.99786,"walleye pollock",0,1
2012,8,19,"beam",-168.498165,67.503195,"walleye pollock",0,1
2012,9,15,"beam",-168.498775,70.49414,"walleye pollock",0,1
2012,8,28,"beam",-168.498985,68.501435,"walleye pollock",0,1
2012,9,15,"beam",-168.50144,70.99504,"walleye pollock",0,1
2012,9,18,"beam",-168.50149,66.00476,"walleye pollock",0,1
2012,8,19,"beam",-168.50541,67.996185,"walleye pollock",0,1
2012,9,18,"beam",-168.510275,66.00607,"walleye pollock",0,1
2012,9,14,"beam",-168.511275,71.50636,"walleye pollock",0,1
2012,9,6,"otter",-157.172125,71.99015,"walleye pollock",0,1
2012,8,24,"otter",-157.39841,71.5207,"walleye pollock",0,1
2012,8,24,"otter",-157.57224,71.104165,"walleye pollock",0,1
2012,9,7,"otter",-158.45405,72.48095,"walleye pollock",0.66210147698287,1
2012,9,6,"otter",-158.824175,72.01154,"walleye pollock",0,1
2012,8,24,"otter",-159.019835,71.00631,"walleye pollock",0,1
2012,9,5,"otter",-159.038755,71.5014,"walleye pollock",0,1
2012,9,7,"otter",-160.223535,72.483765,"walleye pollock",0,1
1990,9,7,"otter",-160.444585,70.821165,"walleye pollock",0,1
2012,9,7,"otter",-160.48704,72.000835,"walleye pollock",0,1
2012,9,5,"otter",-160.584125,71.50682,"walleye pollock",0,1
1990,9,7,"otter",-160.882665,70.937085,"walleye pollock",0,1
2012,8,23,"otter",-160.890035,70.99316,"walleye pollock",0,1
1990,9,7,"otter",-160.937415,70.953585,"walleye pollock",0,1
2012,8,23,"otter",-160.94149,70.49944,"walleye pollock",5.62235559187044,1
1990,9,9,"otter",-161.37075,70.54417,"walleye pollock",0,1
1990,9,9,"otter",-161.45758,70.53025,"walleye pollock",0,1
1990,9,9,"otter",-161.529085,70.67783,"walleye pollock",0,1
1990,9,9,"otter",-161.68925,70.711085,"walleye pollock",0,1
1990,9,7,"otter",-161.92058,71.149915,"walleye pollock",0,1
2012,9,8,"otter",-161.94597,72.501055,"walleye pollock",0,1
1990,9,7,"otter",-161.95,71.164585,"walleye pollock",0,1
2012,9,5,"otter",-162.114355,71.50535,"walleye pollock",0,1
2012,8,16,"otter",-162.20983,66.49546,"walleye pollock",0,1
2012,9,11,"otter",-162.250515,72.03006,"walleye pollock",0.142306349519574,1
2012,8,25,"otter",-162.315885,70.996735,"walleye pollock",0.102530031046093,1
2012,8,23,"otter",-162.5106,70.511175,"walleye pollock",0.144349788407269,1
1990,9,6,"otter",-162.705085,70.375,"walleye pollock",0,1
1990,9,9,"otter",-163.209165,71.069085,"walleye pollock",0,1
1990,9,10,"otter",-163.245085,69.9655,"walleye pollock",0,1
1990,9,6,"otter",-163.289085,70.561165,"walleye pollock",0,1
1990,9,10,"otter",-163.30875,69.99267,"walleye pollock",0,1
2012,8,16,"otter",-163.325535,66.989205,"walleye pollock",0,1
1990,9,9,"otter",-163.371,71.10242,"walleye pollock",0,1
2012,8,16,"otter",-163.391675,66.48609,"walleye pollock",0,1
1990,9,6,"otter",-163.39875,70.5475,"walleye pollock",0,1
1990,9,10,"otter",-163.49917,69.99417,"walleye pollock",0,1
2012,9,8,"otter",-163.513125,72.50503,"walleye pollock",0,1
