SiteCode,VariableCode,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,Qualifier,ValueAccuracy
71-147A,Be-S-GC,JT-2015-SED-GC-71-147A-34-36cm,1.64,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.009
71-147A,Cd-S-GC,JT-2015-SED-GC-71-147A-34-36cm,0.36,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.001
71-147A,Cr-S-GC,JT-2015-SED-GC-71-147A-34-36cm,115,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.4
71-147A,Cu-S-GC,JT-2015-SED-GC-71-147A-34-36cm,29.4,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.2
71-147A,Fe-S-GC,JT-2015-SED-GC-71-147A-34-36cm,4.56,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.01
71-147A,Hg-S-GC,JT-2015-SED-GC-71-147A-34-36cm,0.064,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.001
71-147A,Mn-S-GC,JT-2015-SED-GC-71-147A-34-36cm,429,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,2.4
71-147A,Ni-S-GC,JT-2015-SED-GC-71-147A-34-36cm,45.8,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.004
71-147A,Pb-S-GC,JT-2015-SED-GC-71-147A-34-36cm,18.2,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.002
71-147A,Sb-S-GC,JT-2015-SED-GC-71-147A-34-36cm,1.06,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.001
71-147A,Se-S-GC,JT-2015-SED-GC-71-147A-34-36cm,1.43,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.024
71-147A,Sn-S-GC,JT-2015-SED-GC-71-147A-34-36cm,2.17,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.003
71-147A,Tl-S-GC,JT-2015-SED-GC-71-147A-34-36cm,0.75,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.001
71-147A,V-S-GC,JT-2015-SED-GC-71-147A-34-36cm,214,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.6
71-147A,Zn-S-GC,JT-2015-SED-GC-71-147A-34-36cm,137,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.5
71-147A,TOC-S-GC,JT-2015-SED-GC-71-147A-34-36cm,1.22,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 34-36cm,0.03
71-147A,Ag-S-GC,JT-2015-SED-GC-71-147A-36-38cm,0.15,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.003
71-147A,Al-S-GC,JT-2015-SED-GC-71-147A-36-38cm,7.59,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.01
71-147A,As-S-GC,JT-2015-SED-GC-71-147A-36-38cm,13.4,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.02
71-147A,Ba-S-GC,JT-2015-SED-GC-71-147A-36-38cm,725,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.01
71-147A,Be-S-GC,JT-2015-SED-GC-71-147A-36-38cm,1.62,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.009
71-147A,Cd-S-GC,JT-2015-SED-GC-71-147A-36-38cm,0.34,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.001
71-147A,Cr-S-GC,JT-2015-SED-GC-71-147A-36-38cm,115,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.4
71-147A,Cu-S-GC,JT-2015-SED-GC-71-147A-36-38cm,29.2,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.2
71-147A,Fe-S-GC,JT-2015-SED-GC-71-147A-36-38cm,4.53,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.01
71-147A,Hg-S-GC,JT-2015-SED-GC-71-147A-36-38cm,0.062,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.001
71-147A,Mn-S-GC,JT-2015-SED-GC-71-147A-36-38cm,422,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,2.4
71-147A,Ni-S-GC,JT-2015-SED-GC-71-147A-36-38cm,45.3,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.004
71-147A,Pb-S-GC,JT-2015-SED-GC-71-147A-36-38cm,18.3,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.002
71-147A,Sb-S-GC,JT-2015-SED-GC-71-147A-36-38cm,1.06,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.001
71-147A,Se-S-GC,JT-2015-SED-GC-71-147A-36-38cm,1.34,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.024
71-147A,Sn-S-GC,JT-2015-SED-GC-71-147A-36-38cm,2.14,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.003
71-147A,Tl-S-GC,JT-2015-SED-GC-71-147A-36-38cm,0.75,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.001
71-147A,V-S-GC,JT-2015-SED-GC-71-147A-36-38cm,209,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.6
71-147A,Zn-S-GC,JT-2015-SED-GC-71-147A-36-38cm,131,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.5
71-147A,TOC-S-GC,JT-2015-SED-GC-71-147A-36-38cm,1.28,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.03
71-147A,Ag-S-GC,JT-2015-SED-GC-71-147A-38-40cm,0.15,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.003
71-147A,Al-S-GC,JT-2015-SED-GC-71-147A-38-40cm,7.65,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.01
71-147A,As-S-GC,JT-2015-SED-GC-71-147A-38-40cm,13.1,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.02
71-147A,Ba-S-GC,JT-2015-SED-GC-71-147A-38-40cm,727,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.01
71-147A,Be-S-GC,JT-2015-SED-GC-71-147A-38-40cm,1.69,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.009
71-147A,Cd-S-GC,JT-2015-SED-GC-71-147A-38-40cm,0.35,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.001
71-147A,Cr-S-GC,JT-2015-SED-GC-71-147A-38-40cm,114,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.4
71-147A,Cu-S-GC,JT-2015-SED-GC-71-147A-38-40cm,29.4,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.2
71-147A,Fe-S-GC,JT-2015-SED-GC-71-147A-38-40cm,4.57,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.01
71-147A,Hg-S-GC,JT-2015-SED-GC-71-147A-38-40cm,0.062,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.001
71-147A,Mn-S-GC,JT-2015-SED-GC-71-147A-38-40cm,439,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,2.4
71-147A,Ni-S-GC,JT-2015-SED-GC-71-147A-38-40cm,45.4,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.004
71-147A,Pb-S-GC,JT-2015-SED-GC-71-147A-38-40cm,18.1,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.002
71-147A,Sb-S-GC,JT-2015-SED-GC-71-147A-38-40cm,1.14,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.001
71-147A,Se-S-GC,JT-2015-SED-GC-71-147A-38-40cm,1.23,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.024
71-147A,Sn-S-GC,JT-2015-SED-GC-71-147A-38-40cm,2.20,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.003
71-147A,Tl-S-GC,JT-2015-SED-GC-71-147A-38-40cm,0.75,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.001
71-147A,V-S-GC,JT-2015-SED-GC-71-147A-38-40cm,211,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.6
71-147A,Zn-S-GC,JT-2015-SED-GC-71-147A-38-40cm,133,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.5
71-147A,TOC-S-GC,JT-2015-SED-GC-71-147A-38-40cm,1.24,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 38-40cm,0.03
71-147A,Ag-S-GC,JT-2015-SED-GC-71-147A-40-42cm,0.15,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.003
71-147A,Al-S-GC,JT-2015-SED-GC-71-147A-40-42cm,7.58,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.01
71-147A,As-S-GC,JT-2015-SED-GC-71-147A-40-42cm,15.2,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.02
71-147A,Ba-S-GC,JT-2015-SED-GC-71-147A-40-42cm,724,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.01
71-147A,Be-S-GC,JT-2015-SED-GC-71-147A-40-42cm,1.68,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.009
71-147A,Cd-S-GC,JT-2015-SED-GC-71-147A-40-42cm,0.36,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.001
71-147A,Cr-S-GC,JT-2015-SED-GC-71-147A-40-42cm,114,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.4
71-147A,Cu-S-GC,JT-2015-SED-GC-71-147A-40-42cm,29.5,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.2
71-147A,Fe-S-GC,JT-2015-SED-GC-71-147A-40-42cm,4.53,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.01
71-147A,Hg-S-GC,JT-2015-SED-GC-71-147A-40-42cm,0.061,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.001
71-147A,Mn-S-GC,JT-2015-SED-GC-71-147A-40-42cm,440,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,2.4
71-147A,Ni-S-GC,JT-2015-SED-GC-71-147A-40-42cm,46.8,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.004
71-147A,Pb-S-GC,JT-2015-SED-GC-71-147A-40-42cm,17.9,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.002
71-147A,Sb-S-GC,JT-2015-SED-GC-71-147A-40-42cm,1.08,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.001
71-147A,Se-S-GC,JT-2015-SED-GC-71-147A-40-42cm,1.22,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.024
71-147A,Sn-S-GC,JT-2015-SED-GC-71-147A-40-42cm,2.17,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.003
71-147A,Tl-S-GC,JT-2015-SED-GC-71-147A-40-42cm,0.76,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.001
71-147A,V-S-GC,JT-2015-SED-GC-71-147A-40-42cm,212,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.6
71-147A,Zn-S-GC,JT-2015-SED-GC-71-147A-40-42cm,130,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.5
71-147A,TOC-S-GC,JT-2015-SED-GC-71-147A-40-42cm,1.27,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.03
71-147A,Ag-S-GC,JT-2015-SED-GC-71-147A-42-44cm,0.15,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.003
71-147A,Al-S-GC,JT-2015-SED-GC-71-147A-42-44cm,7.44,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.01
71-147A,As-S-GC,JT-2015-SED-GC-71-147A-42-44cm,16.6,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.02
71-147A,Ba-S-GC,JT-2015-SED-GC-71-147A-42-44cm,711,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.01
71-147A,Be-S-GC,JT-2015-SED-GC-71-147A-42-44cm,1.63,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.009
71-147A,Cd-S-GC,JT-2015-SED-GC-71-147A-42-44cm,0.28,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.001
71-147A,Cr-S-GC,JT-2015-SED-GC-71-147A-42-44cm,113,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.4
71-147A,Cu-S-GC,JT-2015-SED-GC-71-147A-42-44cm,28.4,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.2
71-147A,Fe-S-GC,JT-2015-SED-GC-71-147A-42-44cm,4.74,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.01
71-147A,Hg-S-GC,JT-2015-SED-GC-71-147A-42-44cm,0.061,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.001
71-147A,Mn-S-GC,JT-2015-SED-GC-71-147A-42-44cm,461,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,2.4
71-147A,Ni-S-GC,JT-2015-SED-GC-71-147A-42-44cm,46.0,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.004
71-147A,Pb-S-GC,JT-2015-SED-GC-71-147A-42-44cm,18.3,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.002
71-147A,Sb-S-GC,JT-2015-SED-GC-71-147A-42-44cm,0.98,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.001
71-147A,Se-S-GC,JT-2015-SED-GC-71-147A-42-44cm,1.25,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.024
71-147A,Sn-S-GC,JT-2015-SED-GC-71-147A-42-44cm,2.12,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.003
71-147A,Tl-S-GC,JT-2015-SED-GC-71-147A-42-44cm,0.67,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.001
71-147A,V-S-GC,JT-2015-SED-GC-71-147A-42-44cm,209,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.6
71-147A,Zn-S-GC,JT-2015-SED-GC-71-147A-42-44cm,132,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.5
71-147A,TOC-S-GC,JT-2015-SED-GC-71-147A-42-44cm,1.31,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 42-44cm,0.03
71-147A,Ag-S-GC,JT-2015-SED-GC-71-147A-44-46cm,0.15,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.003
71-147A,Al-S-GC,JT-2015-SED-GC-71-147A-44-46cm,7.51,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.01
71-147A,As-S-GC,JT-2015-SED-GC-71-147A-44-46cm,15.8,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.02
71-147A,Ba-S-GC,JT-2015-SED-GC-71-147A-44-46cm,716,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.01
71-147A,Be-S-GC,JT-2015-SED-GC-71-147A-44-46cm,1.63,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.009
71-147A,Cd-S-GC,JT-2015-SED-GC-71-147A-44-46cm,0.27,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.001
71-147A,Cr-S-GC,JT-2015-SED-GC-71-147A-44-46cm,114,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.4
71-147A,Cu-S-GC,JT-2015-SED-GC-71-147A-44-46cm,28.3,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.2
71-147A,Fe-S-GC,JT-2015-SED-GC-71-147A-44-46cm,4.72,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.01
71-147A,Hg-S-GC,JT-2015-SED-GC-71-147A-44-46cm,0.060,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.001
71-147A,Mn-S-GC,JT-2015-SED-GC-71-147A-44-46cm,451,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,2.4
71-147A,Ni-S-GC,JT-2015-SED-GC-71-147A-44-46cm,45.9,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.004
71-147A,Pb-S-GC,JT-2015-SED-GC-71-147A-44-46cm,18.0,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.002
71-147A,Sb-S-GC,JT-2015-SED-GC-71-147A-44-46cm,0.98,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.001
71-147A,Se-S-GC,JT-2015-SED-GC-71-147A-44-46cm,1.22,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.024
71-147A,Sn-S-GC,JT-2015-SED-GC-71-147A-44-46cm,2.12,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.003
71-147A,Tl-S-GC,JT-2015-SED-GC-71-147A-44-46cm,0.66,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.001
71-147A,V-S-GC,JT-2015-SED-GC-71-147A-44-46cm,209,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.6
71-147A,Zn-S-GC,JT-2015-SED-GC-71-147A-44-46cm,130,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.5
71-147A,TOC-S-GC,JT-2015-SED-GC-71-147A-44-46cm,1.32,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.03
71-147A,Ag-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,0.15,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.003
71-147A,Al-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,7.61,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
71-147A,As-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,15.6,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.02
71-147A,Ba-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,723,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
71-147A,Be-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,1.65,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.009
71-147A,Cd-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,0.42,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
71-147A,Cr-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,116,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.4
71-147A,Cu-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,29.5,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.2
71-147A,Fe-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,4.63,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
71-147A,Hg-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,0.060,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
71-147A,Mn-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,470,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,2.4
71-147A,Ni-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,45.8,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.004
71-147A,Pb-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,18.2,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.002
71-147A,Sb-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,1.12,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
71-147A,Se-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,1.31,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.024
71-147A,Sn-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,2.14,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.003
71-147A,Tl-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,0.76,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
71-147A,V-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,211,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.6
71-147A,Zn-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,132,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.5
71-147A,TOC-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-1,1.21,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.03
71-147A,Ag-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,0.16,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.003
71-147A,Al-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,7.65,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
71-147A,As-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,14.7,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.02
71-147A,Ba-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,730,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
71-147A,Be-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,1.65,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.009
71-147A,Cd-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,0.42,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
71-147A,Cr-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,118,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.4
71-147A,Cu-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,29.3,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.2
71-147A,Fe-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,4.65,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
71-147A,Hg-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,0.060,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
71-147A,Mn-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,467,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,2.4
71-147A,Ni-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,46.0,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.004
71-147A,Pb-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,18.2,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.002
71-147A,Sb-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,1.14,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
71-147A,Se-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,1.34,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.024
71-147A,Sn-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,2.19,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.003
71-147A,Tl-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,0.77,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
71-147A,V-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,210,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.6
71-147A,Zn-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,131,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.5
71-147A,TOC-S-GC,JT-2015-SED-GC-71-147A-48-50cm-lab-duplicate-2,1.24,nc,823,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.03
149-350,Ag-S-GC,JT-2015-SED-GC-149-350-0-1cm,0.13,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.003
149-350,Al-S-GC,JT-2015-SED-GC-149-350-0-1cm,7.05,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.01
149-350,As-S-GC,JT-2015-SED-GC-149-350-0-1cm,28.6,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.02
149-350,Ba-S-GC,JT-2015-SED-GC-149-350-0-1cm,660,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.01
149-350,Be-S-GC,JT-2015-SED-GC-149-350-0-1cm,1.50,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.009
149-350,Cd-S-GC,JT-2015-SED-GC-149-350-0-1cm,0.22,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
149-350,Cr-S-GC,JT-2015-SED-GC-149-350-0-1cm,103,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.4
149-350,Cu-S-GC,JT-2015-SED-GC-149-350-0-1cm,27.1,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.2
149-350,Fe-S-GC,JT-2015-SED-GC-149-350-0-1cm,4.06,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.01
149-350,Hg-S-GC,JT-2015-SED-GC-149-350-0-1cm,0.065,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
149-350,Mn-S-GC,JT-2015-SED-GC-149-350-0-1cm,586,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,2.4
149-350,Ni-S-GC,JT-2015-SED-GC-149-350-0-1cm,41.4,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.004
149-350,Pb-S-GC,JT-2015-SED-GC-149-350-0-1cm,15.7,nc,325,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.002
